rate_num,rating_type,degree,Feedback_ID
15326,Cleanliness,5,147
15327,Cleanliness,3,275
15328,Cleanliness,1,311
15329,Service,2,41
15330,Service,4,147
15331,Food,5,328
15332,Cleanliness,1,137
15333,Food,2,260
15334,Food,3,1
15335,Service,3,8
15336,Service,5,445
15337,Cleanliness,1,424
15338,Cleanliness,2,47
15339,Service,3,155
15340,Service,3,472
15341,Service,1,490
15342,Cleanliness,2,29
15343,Service,1,105
15344,Food,5,491
15345,Service,5,468
15346,Food,1,46
15347,Service,4,165
15348,Service,4,11
15349,Service,2,299
15350,Food,2,131
15351,Cleanliness,5,427
15352,Service,4,140
15353,Food,2,240
15354,Food,1,494
15355,Cleanliness,4,286
15356,Service,3,437
15357,Service,1,158
15358,Food,2,420
15359,Service,3,335
15360,Service,3,65
15361,Food,1,413
15362,Cleanliness,3,34
15363,Cleanliness,3,12
15364,Food,4,293
15365,Cleanliness,1,320
15366,Cleanliness,2,113
15367,Service,3,101
15368,Food,1,405
15369,Cleanliness,4,410
15370,Cleanliness,2,73
15371,Service,2,74
15372,Cleanliness,4,124
15373,Food,2,21
15374,Food,1,393
15375,Food,2,325
15376,Cleanliness,5,209
15377,Cleanliness,1,11
15378,Food,5,276
15379,Cleanliness,5,299
15380,Food,5,144
15381,Food,5,278
15382,Service,1,359
15383,Service,1,442
15384,Service,4,471
15385,Cleanliness,2,470
15386,Cleanliness,1,356
15387,Cleanliness,1,308
15388,Service,4,30
15389,Cleanliness,4,303
15390,Food,1,403
15391,Service,1,101
15392,Service,2,64
15393,Cleanliness,3,412
15394,Food,1,366
15395,Service,3,211
15396,Food,3,147
15397,Service,5,77
15398,Food,1,369
15399,Food,2,189
15400,Food,1,207
15401,Service,3,285
15402,Food,5,83
15403,Food,3,105
15404,Service,2,176
15405,Service,5,146
15406,Cleanliness,3,90
15407,Cleanliness,2,207
15408,Food,2,488
15409,Cleanliness,4,466
15410,Service,4,269
15411,Cleanliness,5,388
15412,Food,2,184
15413,Service,5,57
15414,Food,3,64
15415,Cleanliness,3,106
15416,Service,1,73
15417,Food,1,457
15418,Cleanliness,2,440
15419,Cleanliness,3,88
15420,Service,3,369
15421,Food,1,375
15422,Food,2,496
15423,Cleanliness,5,314
15424,Service,2,48
15425,Food,3,227
15426,Food,2,449
15427,Food,4,254
15428,Service,2,72
15429,Food,1,206
15430,Food,4,175
15431,Food,2,360
15432,Food,2,248
15433,Service,5,60
15434,Service,1,414
15435,Service,3,239
15436,Service,3,26
15437,Service,5,42
15438,Service,2,460
15439,Cleanliness,5,2
15440,Cleanliness,2,136
15441,Service,1,254
15442,Food,2,257
15443,Cleanliness,5,463
15444,Service,3,44
15445,Cleanliness,2,293
15446,Service,5,35
15447,Cleanliness,4,462
15448,Food,2,207
15449,Service,2,378
15450,Food,2,500
15451,Food,5,304
15452,Food,3,350
15453,Service,1,451
15454,Cleanliness,1,63
15455,Food,4,239
15456,Service,1,214
15457,Cleanliness,5,452
15458,Food,5,404
15459,Food,2,302
15460,Service,1,254
15461,Food,5,187
15462,Cleanliness,5,29
15463,Cleanliness,4,150
15464,Food,4,385
15465,Service,2,36
15466,Service,5,135
15467,Service,5,461
15468,Cleanliness,3,384
15469,Food,5,289
15470,Cleanliness,2,483
15471,Service,4,133
15472,Service,3,363
15473,Food,2,94
15474,Food,2,148
15475,Service,2,204
15476,Food,5,226
15477,Food,5,13
15478,Food,5,286
15479,Cleanliness,5,430
15480,Food,4,334
15481,Cleanliness,1,20
15482,Service,3,17
15483,Service,2,106
15484,Food,5,66
15485,Service,2,83
15486,Service,5,362
15487,Food,2,164
15488,Service,5,213
15489,Cleanliness,5,302
15490,Cleanliness,4,430
15491,Food,3,172
15492,Food,4,237
15493,Service,2,200
15494,Food,2,409
15495,Food,4,99
15496,Food,2,173
15497,Cleanliness,3,80
15498,Cleanliness,4,76
15499,Service,2,406
15500,Service,5,259
15501,Service,2,330
15502,Service,3,30
15503,Food,1,458
15504,Cleanliness,1,414
15505,Service,5,373
15506,Service,2,181
15507,Food,4,237
15508,Service,4,136
15509,Cleanliness,4,295
15510,Cleanliness,4,319
15511,Service,2,366
15512,Food,1,478
15513,Service,5,65
15514,Cleanliness,2,387
15515,Service,1,139
15516,Cleanliness,2,97
15517,Food,4,39
15518,Food,1,187
15519,Food,4,108
15520,Cleanliness,3,131
15521,Food,5,309
15522,Food,3,292
15523,Cleanliness,3,190
15524,Cleanliness,2,122
15525,Cleanliness,2,151
15526,Service,2,379
15527,Service,5,131
15528,Food,2,235
15529,Service,3,215
15530,Service,1,69
15531,Food,5,414
15532,Service,1,119
15533,Food,2,336
15534,Service,1,240
15535,Food,1,377
15536,Food,2,211
15537,Cleanliness,4,52
15538,Cleanliness,5,427
15539,Service,3,62
15540,Service,3,181
15541,Service,2,69
15542,Cleanliness,2,427
15543,Cleanliness,5,420
15544,Service,5,14
15545,Cleanliness,2,136
15546,Cleanliness,4,259
15547,Cleanliness,2,481
15548,Service,4,22
15549,Food,3,348
15550,Food,3,397
15551,Cleanliness,4,475
15552,Service,2,145
15553,Food,5,214
15554,Food,4,390
15555,Food,3,288
15556,Service,3,17
15557,Service,5,97
15558,Cleanliness,4,392
15559,Service,2,173
15560,Food,3,478
15561,Service,2,54
15562,Food,4,493
15563,Food,5,434
15564,Cleanliness,5,407
15565,Cleanliness,1,451
15566,Food,4,231
15567,Service,4,7
15568,Cleanliness,3,212
15569,Food,1,259
15570,Service,5,181
15571,Service,5,454
15572,Cleanliness,4,424
15573,Cleanliness,1,23
15574,Service,3,138
15575,Service,3,188
15576,Cleanliness,4,233
15577,Food,4,426
15578,Cleanliness,3,467
15579,Service,1,60
15580,Cleanliness,3,478
15581,Cleanliness,2,51
15582,Service,5,220
15583,Service,1,100
15584,Food,5,262
15585,Cleanliness,1,469
15586,Cleanliness,5,173
15587,Cleanliness,3,5
15588,Service,4,58
15589,Cleanliness,5,183
15590,Food,3,291
15591,Cleanliness,4,316
15592,Service,1,27
15593,Cleanliness,3,286
15594,Food,2,368
15595,Service,5,400
15596,Cleanliness,4,119
15597,Service,5,484
15598,Service,2,69
15599,Cleanliness,2,240
15600,Service,2,100
15601,Food,3,7
15602,Cleanliness,3,79
15603,Food,2,51
15604,Food,2,429
15605,Food,3,431
15606,Food,2,182
15607,Service,3,246
15608,Cleanliness,1,160
15609,Food,1,280
15610,Cleanliness,1,265
15611,Food,1,66
15612,Food,2,321
15613,Food,2,76
15614,Cleanliness,4,185
15615,Service,5,443
15616,Service,2,428
15617,Cleanliness,4,418
15618,Cleanliness,3,134
15619,Service,2,303
15620,Cleanliness,4,409
15621,Food,2,273
15622,Service,3,362
15623,Cleanliness,4,37
15624,Service,1,307
15625,Cleanliness,4,369
15626,Food,2,80
15627,Service,4,32
15628,Food,4,10
15629,Cleanliness,2,89
15630,Cleanliness,4,455
15631,Cleanliness,2,48
15632,Service,4,431
15633,Cleanliness,1,262
15634,Cleanliness,2,8
15635,Food,2,210
15636,Service,2,436
15637,Cleanliness,1,385
15638,Cleanliness,4,251
15639,Service,3,391
15640,Cleanliness,2,35
15641,Food,3,364
15642,Food,2,12
15643,Food,1,118
15644,Cleanliness,3,459
15645,Service,5,64
15646,Cleanliness,5,8
15647,Food,2,437
15648,Service,1,489
15649,Service,5,188
15650,Food,2,500
15651,Food,4,435
15652,Food,2,370
15653,Cleanliness,5,139
15654,Cleanliness,3,66
15655,Service,1,395
15656,Food,4,457
15657,Service,5,343
15658,Food,2,142
15659,Food,5,372
15660,Cleanliness,3,396
15661,Food,5,459
15662,Service,3,111
15663,Food,3,145
15664,Service,5,115
15665,Food,2,436
15666,Service,3,225
15667,Cleanliness,2,72
15668,Service,3,261
15669,Service,2,256
15670,Service,4,276
15671,Service,3,435
15672,Cleanliness,5,448
15673,Food,3,248
15674,Food,3,73
15675,Food,3,308
15676,Cleanliness,3,237
15677,Cleanliness,4,426
15678,Cleanliness,4,487
15679,Service,2,142
15680,Service,1,224
15681,Service,5,345
15682,Food,2,251
15683,Service,1,395
15684,Service,3,13
15685,Food,3,322
15686,Food,1,56
15687,Service,3,205
15688,Food,1,76
15689,Food,4,414
15690,Service,5,170
15691,Cleanliness,4,24
15692,Cleanliness,1,121
15693,Service,2,289
15694,Service,1,258
15695,Food,1,451
15696,Cleanliness,4,246
15697,Service,1,161
15698,Food,1,496
15699,Service,2,48
15700,Food,3,468
15701,Cleanliness,3,282
15702,Cleanliness,1,53
15703,Service,5,244
15704,Cleanliness,2,286
15705,Cleanliness,4,316
15706,Service,3,34
15707,Service,5,161
15708,Food,1,77
15709,Food,3,385
15710,Service,3,21
15711,Cleanliness,3,197
15712,Service,1,472
15713,Cleanliness,4,64
15714,Cleanliness,3,356
15715,Cleanliness,4,303
15716,Cleanliness,5,245
15717,Service,4,203
15718,Food,1,226
15719,Cleanliness,4,16
15720,Food,4,326
15721,Cleanliness,1,488
15722,Cleanliness,1,469
15723,Food,5,78
15724,Cleanliness,3,367
15725,Cleanliness,5,217
15726,Food,5,469
15727,Cleanliness,1,261
15728,Service,3,233
15729,Food,5,260
15730,Service,2,76
15731,Cleanliness,3,37
15732,Food,4,380
15733,Service,5,270
15734,Cleanliness,4,98
15735,Cleanliness,5,317
15736,Cleanliness,4,436
15737,Service,2,161
15738,Food,3,386
15739,Food,5,262
15740,Service,1,312
15741,Food,2,330
15742,Cleanliness,2,252
15743,Service,2,316
15744,Food,3,15
15745,Food,2,205
15746,Service,5,260
15747,Food,5,47
15748,Food,4,190
15749,Service,3,315
15750,Cleanliness,5,184
15751,Food,2,121
15752,Cleanliness,3,159
15753,Food,3,61
15754,Cleanliness,2,265
15755,Service,4,326
15756,Service,1,189
15757,Service,2,306
15758,Cleanliness,3,62
15759,Cleanliness,5,72
15760,Cleanliness,4,446
15761,Food,3,286
15762,Food,4,90
15763,Cleanliness,4,490
15764,Service,3,492
15765,Service,2,106
15766,Food,4,239
15767,Cleanliness,4,95
15768,Cleanliness,4,416
15769,Cleanliness,2,479
15770,Cleanliness,4,185
15771,Food,3,153
15772,Service,3,237
15773,Cleanliness,5,306
15774,Service,5,25
15775,Service,5,367
15776,Cleanliness,3,178
15777,Service,5,303
15778,Food,5,80
15779,Cleanliness,2,317
15780,Food,5,441
15781,Cleanliness,2,317
15782,Food,5,172
15783,Cleanliness,2,88
15784,Cleanliness,3,51
15785,Service,3,93
15786,Cleanliness,1,272
15787,Food,3,313
15788,Cleanliness,4,343
15789,Service,2,315
15790,Service,1,473
15791,Service,4,190
15792,Food,3,488
15793,Service,5,288
15794,Service,1,184
15795,Food,4,285
15796,Service,3,210
15797,Cleanliness,1,236
15798,Service,5,384
15799,Food,4,303
15800,Food,1,412
15801,Food,3,305
15802,Cleanliness,5,223
15803,Service,4,32
15804,Food,2,98
15805,Cleanliness,3,434
15806,Food,2,219
15807,Service,1,8
15808,Service,5,206
15809,Food,1,494
15810,Food,4,296
15811,Service,2,151
15812,Cleanliness,3,220
15813,Cleanliness,3,460
15814,Food,4,466
15815,Service,4,25
15816,Food,3,299
15817,Food,4,73
15818,Service,2,399
15819,Service,4,27
15820,Cleanliness,5,353
15821,Cleanliness,3,55
15822,Food,3,204
15823,Cleanliness,5,62
15824,Food,2,227
15825,Cleanliness,3,223
15826,Food,5,245
15827,Cleanliness,5,204
15828,Cleanliness,2,404
15829,Cleanliness,5,492
15830,Food,5,355
15831,Cleanliness,5,176
15832,Food,5,182
15833,Service,1,254
15834,Food,4,254
15835,Service,3,265
15836,Service,5,3
15837,Food,3,289
15838,Cleanliness,4,392
15839,Cleanliness,3,140
15840,Food,3,11
15841,Food,5,483
15842,Service,4,3
15843,Cleanliness,1,383
15844,Food,4,214
15845,Service,3,81
15846,Service,4,254
15847,Cleanliness,4,390
15848,Food,3,304
15849,Cleanliness,4,235
15850,Cleanliness,4,264
15851,Service,1,420
15852,Food,3,179
15853,Cleanliness,1,146
15854,Food,1,127
15855,Cleanliness,1,153
15856,Food,2,344
15857,Cleanliness,2,161
15858,Service,5,91
15859,Cleanliness,2,489
15860,Service,4,265
15861,Service,1,211
15862,Service,1,323
15863,Food,3,496
15864,Service,5,289
15865,Food,4,430
15866,Cleanliness,4,193
15867,Cleanliness,4,137
15868,Service,5,459
15869,Cleanliness,4,407
15870,Food,3,209
15871,Service,5,47
15872,Cleanliness,2,135
15873,Service,4,204
15874,Service,2,207
15875,Service,1,241
15876,Service,3,271
15877,Food,5,33
15878,Service,4,84
15879,Cleanliness,2,222
15880,Service,4,40
15881,Service,1,477
15882,Cleanliness,4,111
15883,Cleanliness,3,50
15884,Food,2,102
15885,Food,4,315
15886,Cleanliness,2,359
15887,Food,5,420
15888,Service,5,25
15889,Food,5,388
15890,Service,2,158
15891,Cleanliness,2,282
15892,Service,1,145
15893,Service,1,418
15894,Cleanliness,5,264
15895,Cleanliness,1,430
15896,Service,1,63
15897,Service,3,173
15898,Cleanliness,3,489
15899,Service,2,224
15900,Food,5,155
15901,Cleanliness,5,270
15902,Cleanliness,1,470
15903,Cleanliness,4,109
15904,Service,3,125
15905,Food,5,70
15906,Food,3,339
15907,Service,1,136
15908,Service,2,118
15909,Service,5,480
15910,Food,5,379
15911,Food,1,23
15912,Cleanliness,2,382
15913,Cleanliness,1,447
15914,Cleanliness,5,376
15915,Food,3,186
15916,Food,4,143
15917,Service,1,50
15918,Service,4,76
15919,Cleanliness,2,377
15920,Cleanliness,3,318
15921,Food,2,265
15922,Service,1,493
15923,Food,2,318
15924,Cleanliness,5,261
15925,Service,3,209
15926,Cleanliness,5,159
15927,Service,4,217
15928,Service,2,407
15929,Food,4,333
15930,Cleanliness,4,157
15931,Food,4,1
15932,Food,2,279
15933,Food,4,389
15934,Cleanliness,2,176
15935,Service,2,365
15936,Service,5,131
15937,Service,1,19
15938,Service,4,477
15939,Food,4,340
15940,Service,4,137
15941,Service,4,465
15942,Cleanliness,1,244
15943,Food,1,394
15944,Service,3,493
15945,Food,2,399
15946,Cleanliness,1,253
15947,Service,1,145
15948,Service,3,295
15949,Food,5,256
15950,Service,1,459
15951,Service,5,390
15952,Food,3,182
15953,Cleanliness,2,203
15954,Cleanliness,3,236
15955,Cleanliness,3,275
15956,Service,5,117
15957,Cleanliness,1,234
15958,Food,2,475
15959,Service,1,23
15960,Food,3,281
15961,Food,3,498
15962,Cleanliness,4,485
15963,Service,1,37
15964,Cleanliness,4,486
15965,Cleanliness,4,238
15966,Food,2,10
15967,Food,3,363
15968,Food,3,11
15969,Service,4,407
15970,Food,4,444
15971,Cleanliness,3,256
15972,Cleanliness,2,427
15973,Food,4,50
15974,Cleanliness,5,16
15975,Cleanliness,4,399
15976,Service,3,409
15977,Service,3,427
15978,Cleanliness,3,31
15979,Service,4,445
15980,Cleanliness,4,96
15981,Service,3,375
15982,Cleanliness,1,383
15983,Service,3,148
15984,Food,2,430
15985,Food,5,123
15986,Service,5,48
15987,Service,4,141
15988,Service,2,373
15989,Service,5,58
15990,Food,1,441
15991,Food,5,293
15992,Service,5,85
15993,Food,5,334
15994,Service,3,355
15995,Service,2,287
15996,Service,4,269
15997,Cleanliness,3,318
15998,Service,1,41
15999,Cleanliness,4,345
16000,Cleanliness,1,134
16001,Service,1,60
16002,Food,4,269
16003,Food,2,483
16004,Cleanliness,3,339
16005,Cleanliness,3,254
16006,Cleanliness,4,268
16007,Food,2,211
16008,Service,2,6
16009,Food,4,198
16010,Service,1,378
16011,Food,3,444
16012,Cleanliness,1,359
16013,Cleanliness,5,378
16014,Service,1,116
16015,Food,3,442
16016,Cleanliness,1,219
16017,Food,3,232
16018,Food,3,142
16019,Food,2,101
16020,Service,3,486
16021,Cleanliness,5,31
16022,Food,5,130
16023,Cleanliness,1,273
16024,Service,4,293
16025,Cleanliness,4,41
16026,Service,1,42
16027,Cleanliness,1,470
16028,Food,4,75
16029,Cleanliness,1,499
16030,Service,4,138
16031,Cleanliness,2,254
16032,Service,2,408
16033,Service,5,174
16034,Cleanliness,4,406
16035,Service,4,24
16036,Service,5,270
16037,Cleanliness,4,84
16038,Service,3,476
16039,Cleanliness,3,494
16040,Food,1,132
16041,Cleanliness,4,436
16042,Cleanliness,5,46
16043,Service,4,355
16044,Food,1,71
16045,Service,2,200
16046,Service,3,74
16047,Food,5,334
16048,Service,5,156
16049,Cleanliness,3,225
16050,Food,1,398
16051,Food,1,111
16052,Food,3,177
16053,Service,1,415
16054,Cleanliness,1,249
16055,Cleanliness,5,224
16056,Food,1,18
16057,Cleanliness,1,20
16058,Cleanliness,3,345
16059,Cleanliness,3,365
16060,Food,3,31
16061,Food,1,176
16062,Food,1,491
16063,Food,3,225
16064,Cleanliness,4,273
16065,Service,2,280
16066,Service,2,211
16067,Cleanliness,3,385
16068,Food,2,383
16069,Service,5,408
16070,Cleanliness,1,240
16071,Food,2,487
16072,Cleanliness,2,430
16073,Service,2,318
16074,Service,4,58
16075,Food,2,362
16076,Cleanliness,1,64
16077,Food,5,173
16078,Cleanliness,4,468
16079,Cleanliness,1,393
16080,Service,1,404
16081,Service,3,10
16082,Cleanliness,5,494
16083,Food,1,136
16084,Food,1,211
16085,Food,1,15
16086,Service,2,134
16087,Service,3,152
16088,Food,4,234
16089,Food,3,182
16090,Food,1,411
16091,Cleanliness,1,436
16092,Cleanliness,3,491
16093,Food,2,288
16094,Cleanliness,5,434
16095,Service,1,250
16096,Food,4,487
16097,Service,2,230
16098,Food,5,339
16099,Cleanliness,3,14
16100,Service,2,85
16101,Cleanliness,4,210
16102,Cleanliness,4,500
16103,Service,2,439
16104,Food,1,208
16105,Service,2,478
16106,Service,5,70
16107,Cleanliness,1,490
16108,Cleanliness,2,1
16109,Food,3,253
16110,Service,1,147
16111,Cleanliness,5,164
16112,Food,5,239
16113,Cleanliness,1,473
16114,Food,5,393
16115,Cleanliness,2,478
16116,Food,2,191
16117,Cleanliness,2,112
16118,Food,3,302
16119,Food,2,424
16120,Food,4,5
16121,Cleanliness,2,403
16122,Food,3,250
16123,Cleanliness,2,481
16124,Cleanliness,3,131
16125,Food,3,443
16126,Service,4,268
16127,Service,4,9
16128,Service,2,344
16129,Service,4,169
16130,Cleanliness,1,157
16131,Cleanliness,2,338
16132,Cleanliness,4,201
16133,Service,1,444
16134,Service,1,88
16135,Cleanliness,5,277
16136,Cleanliness,2,347
16137,Service,4,130
16138,Cleanliness,5,61
16139,Service,2,171
16140,Cleanliness,2,484
16141,Cleanliness,3,463
16142,Service,3,139
16143,Food,1,374
16144,Service,4,455
16145,Service,1,139
16146,Service,2,234
16147,Food,2,364
16148,Food,2,332
16149,Service,5,141
16150,Food,1,264
16151,Food,5,440
16152,Food,4,360
16153,Food,4,176
16154,Cleanliness,3,211
16155,Cleanliness,5,241
16156,Food,3,170
16157,Food,5,132
16158,Service,5,318
16159,Service,2,96
16160,Food,1,379
16161,Cleanliness,1,284
16162,Service,1,498
16163,Cleanliness,5,440
16164,Cleanliness,1,428
16165,Service,2,164
16166,Service,1,155
16167,Food,4,365
16168,Cleanliness,4,422
16169,Service,3,395
16170,Food,1,86
16171,Service,2,344
16172,Cleanliness,3,485
16173,Service,5,459
16174,Food,2,264
16175,Food,1,267
16176,Food,1,396
16177,Service,2,151
16178,Service,4,78
16179,Service,2,329
16180,Service,5,324
16181,Service,1,200
16182,Service,4,259
16183,Food,4,219
16184,Cleanliness,2,476
16185,Service,2,205
16186,Cleanliness,2,382
16187,Service,5,199
16188,Cleanliness,5,5
16189,Cleanliness,1,229
16190,Service,2,226
16191,Cleanliness,1,370
16192,Service,5,439
16193,Service,4,207
16194,Service,1,179
16195,Service,5,31
16196,Cleanliness,4,46
16197,Service,5,281
16198,Service,2,45
16199,Cleanliness,5,62
16200,Cleanliness,2,448
16201,Service,2,500
16202,Cleanliness,3,12
16203,Service,1,275
16204,Food,4,393
16205,Cleanliness,4,372
16206,Cleanliness,1,192
16207,Service,2,168
16208,Cleanliness,4,381
16209,Cleanliness,4,140
16210,Cleanliness,3,51
16211,Service,1,356
16212,Service,5,276
16213,Service,2,84
16214,Service,2,422
16215,Food,4,270
16216,Service,5,30
16217,Cleanliness,3,274
16218,Food,5,110
16219,Cleanliness,4,354
16220,Cleanliness,5,97
16221,Food,2,391
16222,Service,5,408
16223,Cleanliness,3,212
16224,Food,2,33
16225,Service,4,285
16226,Food,2,323
16227,Service,1,308
16228,Cleanliness,5,325
16229,Food,2,236
16230,Food,1,98
16231,Cleanliness,4,386
16232,Cleanliness,5,346
16233,Cleanliness,2,484
16234,Service,3,380
16235,Service,1,100
16236,Service,2,385
16237,Food,4,344
16238,Cleanliness,1,374
16239,Food,5,244
16240,Service,4,153
16241,Cleanliness,1,331
16242,Service,4,128
16243,Cleanliness,2,477
16244,Cleanliness,4,22
16245,Food,3,365
16246,Service,5,146
16247,Cleanliness,5,166
16248,Cleanliness,5,233
16249,Food,5,244
16250,Cleanliness,1,50
16251,Cleanliness,3,128
16252,Food,5,457
16253,Cleanliness,1,397
16254,Service,2,454
16255,Cleanliness,3,280
16256,Cleanliness,5,422
16257,Service,5,183
16258,Service,2,391
16259,Cleanliness,2,94
16260,Food,2,364
16261,Cleanliness,2,366
16262,Food,5,44
16263,Service,4,82
16264,Cleanliness,2,451
16265,Cleanliness,1,347
16266,Service,4,10
16267,Food,5,261
16268,Service,5,137
16269,Cleanliness,3,371
16270,Service,1,213
16271,Food,1,229
16272,Food,4,371
16273,Cleanliness,1,311
16274,Food,4,293
16275,Service,2,367
16276,Cleanliness,2,92
16277,Cleanliness,3,418
16278,Cleanliness,2,238
16279,Cleanliness,1,172
16280,Service,1,102
16281,Service,4,182
16282,Food,3,328
16283,Service,2,405
16284,Service,5,395
16285,Food,3,200
16286,Cleanliness,2,193
16287,Cleanliness,3,328
16288,Service,5,80
16289,Service,2,131
16290,Food,3,317
16291,Service,2,379
16292,Cleanliness,2,335
16293,Cleanliness,3,107
16294,Cleanliness,5,210
16295,Cleanliness,4,250
16296,Cleanliness,2,483
16297,Cleanliness,3,175
16298,Cleanliness,2,65
16299,Food,4,44
16300,Food,3,84
16301,Food,5,483
16302,Service,5,161
16303,Food,3,148
16304,Service,2,412
16305,Food,1,74
16306,Service,3,343
16307,Service,1,93
16308,Food,5,78
16309,Food,5,484
16310,Cleanliness,3,120
16311,Cleanliness,3,308
16312,Food,1,42
16313,Cleanliness,3,128
16314,Service,3,279
16315,Cleanliness,5,377
16316,Food,1,178
16317,Service,2,449
16318,Service,4,499
16319,Food,2,275
16320,Food,5,278
16321,Cleanliness,5,268
16322,Food,1,89
16323,Service,1,73
16324,Food,2,235
16325,Service,1,254
16326,Cleanliness,1,259
16327,Food,1,374
16328,Service,4,83
16329,Service,4,462
16330,Food,2,21
16331,Cleanliness,4,317
16332,Cleanliness,5,261
16333,Service,4,324
16334,Food,1,52
16335,Food,2,258
16336,Cleanliness,3,359
16337,Food,4,500
16338,Cleanliness,1,253
16339,Service,2,232
16340,Service,4,109
16341,Food,4,151
16342,Cleanliness,5,162
16343,Food,3,69
16344,Service,2,374
16345,Cleanliness,4,444
16346,Cleanliness,2,281
16347,Service,4,244
16348,Service,1,95
16349,Cleanliness,4,478
16350,Food,1,45
16351,Service,1,80
16352,Cleanliness,1,374
16353,Food,4,355
16354,Cleanliness,5,228
16355,Service,2,442
16356,Cleanliness,5,192
16357,Service,3,4
16358,Food,5,139
16359,Food,2,244
16360,Food,1,351
16361,Cleanliness,1,464
16362,Food,5,118
16363,Food,2,84
16364,Service,2,422
16365,Cleanliness,2,274
16366,Food,2,222
16367,Cleanliness,3,329
16368,Service,1,243
16369,Service,3,408
16370,Service,5,223
16371,Cleanliness,2,132
16372,Food,5,351
16373,Service,3,408
16374,Food,1,85
16375,Service,4,423
16376,Cleanliness,3,373
16377,Service,1,270
16378,Service,1,276
16379,Service,4,91
16380,Service,1,263
16381,Cleanliness,5,28
16382,Cleanliness,5,346
16383,Food,4,440
16384,Cleanliness,4,393
16385,Cleanliness,3,416
16386,Cleanliness,4,28
16387,Food,4,407
16388,Service,3,320
16389,Service,4,221
16390,Cleanliness,1,327
16391,Cleanliness,1,16
16392,Cleanliness,2,207
16393,Service,5,103
16394,Food,2,260
16395,Food,3,138
16396,Food,5,289
16397,Service,4,400
16398,Service,3,400
16399,Service,3,392
16400,Service,1,446
16401,Cleanliness,4,408
16402,Food,5,415
16403,Service,1,450
16404,Food,1,280
16405,Cleanliness,5,128
16406,Service,3,328
16407,Cleanliness,5,46
16408,Food,3,68
16409,Cleanliness,2,8
16410,Cleanliness,5,400
16411,Service,3,202
16412,Cleanliness,3,23
16413,Service,3,490
16414,Service,2,67
16415,Food,1,245
16416,Food,4,181
16417,Service,1,490
16418,Food,3,328
16419,Service,2,238
16420,Cleanliness,2,379
16421,Service,3,172
16422,Cleanliness,4,196
16423,Service,1,287
16424,Food,5,282
16425,Cleanliness,3,25
16426,Cleanliness,2,309
16427,Service,4,345
16428,Service,5,38
16429,Food,1,186
16430,Service,2,89
16431,Service,3,5
16432,Service,5,252
16433,Food,5,427
16434,Cleanliness,5,324
16435,Service,3,381
16436,Service,4,392
16437,Food,5,350
16438,Food,2,71
16439,Cleanliness,1,301
16440,Service,4,372
16441,Food,3,231
16442,Cleanliness,3,165
16443,Cleanliness,4,302
16444,Cleanliness,3,359
16445,Food,1,20
16446,Food,4,38
16447,Food,5,178
16448,Service,1,51
16449,Service,2,290
16450,Service,5,26
16451,Cleanliness,5,384
16452,Service,3,175
16453,Cleanliness,5,53
16454,Food,1,315
16455,Service,2,286
16456,Food,2,449
16457,Food,5,66
16458,Food,2,224
16459,Food,2,43
16460,Cleanliness,4,430
16461,Cleanliness,4,35
16462,Cleanliness,4,399
16463,Food,4,270
16464,Service,5,83
16465,Food,1,457
16466,Service,3,374
16467,Cleanliness,5,23
16468,Cleanliness,1,192
16469,Cleanliness,3,68
16470,Cleanliness,1,461
16471,Service,2,485
16472,Food,1,318
16473,Service,3,386
16474,Food,5,138
16475,Cleanliness,2,359
16476,Food,2,291
16477,Cleanliness,4,481
16478,Cleanliness,1,468
16479,Cleanliness,3,270
16480,Food,4,470
16481,Food,1,305
16482,Food,3,429
16483,Cleanliness,2,37
16484,Service,2,425
16485,Cleanliness,1,226
16486,Cleanliness,3,497
16487,Food,5,347
16488,Food,3,61
16489,Service,2,135
16490,Cleanliness,3,406
16491,Service,3,372
16492,Food,5,322
16493,Cleanliness,1,191
16494,Food,1,74
16495,Cleanliness,3,343
16496,Cleanliness,1,250
16497,Cleanliness,1,262
16498,Service,5,167
16499,Service,1,405
16500,Service,1,264
16501,Food,4,20
16502,Service,1,150
16503,Service,4,169
16504,Cleanliness,5,402
16505,Cleanliness,1,369
16506,Cleanliness,1,258
16507,Food,2,123
16508,Cleanliness,1,251
16509,Cleanliness,4,263
16510,Service,5,136
16511,Food,4,64
16512,Food,3,391
16513,Food,4,262
16514,Cleanliness,2,447
16515,Food,3,278
16516,Food,4,133
16517,Food,4,99
16518,Cleanliness,3,413
16519,Food,3,160
16520,Cleanliness,5,375
16521,Cleanliness,5,356
16522,Service,3,147
16523,Cleanliness,2,428
16524,Service,2,269
16525,Cleanliness,4,196
16526,Service,5,284
16527,Food,1,158
16528,Service,4,91
16529,Service,2,40
16530,Service,2,51
16531,Cleanliness,1,215
16532,Cleanliness,3,33
16533,Service,5,427
16534,Food,5,307
16535,Food,3,110
16536,Food,4,148
16537,Cleanliness,2,46
16538,Service,1,307
16539,Cleanliness,4,200
16540,Food,4,206
16541,Service,3,245
16542,Food,5,447
16543,Service,3,326
16544,Service,3,68
16545,Service,5,306
16546,Food,1,390
16547,Food,4,369
16548,Cleanliness,3,484
16549,Cleanliness,1,127
16550,Cleanliness,3,438
16551,Service,4,309
16552,Cleanliness,4,443
16553,Food,1,472
16554,Service,5,481
16555,Service,5,68
